gold_file;pred_file;pred_id;subjects;em;f1;recall;precision;iteration;tokens_in;tokens_out;elapsed_time;model;sparql_parsing_error;sparql_not_found;state_success;state_fail;state_init;state_unknown
total-assets-of-fabless-companies.json;total-assets-of-fabless-companies-llama-3-3-70b-instruct-state-fail-6-67d34005.json;67d34005;three triple patterns, keyfigure;0;0;0,0;0;6;42628;919;57991;llama-3.3-70b-instruct;False;False;0;1;0;0
capex-of-companies-offering-foundry-services.json;capex-of-companies-offering-foundry-services-llama-3-3-70b-instruct-state-success-7-67d336d6.json;67d336d6;three triple patterns, keyfigure;0;0;0,0;0,0;7;63786;912;63107;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-with-sites-in-nuremberg.json;medium-size-companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-6-67d33ca4.json;67d33ca4;three triple patterns, geo;1;1,0;1,0;1,0;6;16795;1032;82314;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-offering-design-services.json;companies-offering-design-services-llama-3-3-70b-instruct-state-success-7-67d34112.json;67d34112;one triple pattern;1;1,0;1,0;1,0;7;37244;965;59325;llama-3.3-70b-instruct;False;False;1;0;0;0
small-fabless-companies.json;small-fabless-companies-llama-3-3-70b-instruct-state-success-4-67d33ba3.json;67d33ba3;two triple patterns;1;1,0;1,0;1,0;4;36625;423;28892;llama-3.3-70b-instruct;False;False;1;0;0;0
large-suppliers-of-tsmc.json;large-suppliers-of-tsmc-llama-3-3-70b-instruct-state-success-5-67d34150.json;67d34150;three triple patterns, supply;0;0;0,0;0;5;24258;1484;86780;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-with-sites-in-ireland.json;companies-with-sites-in-ireland-llama-3-3-70b-instruct-state-success-4-67d33d8e.json;67d33d8e;two triple patterns, geo;1;1,0;1,0;1,0;4;21208;439;66514;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-suppliers-of-large-companies.json;medium-size-suppliers-of-large-companies-llama-3-3-70b-instruct-state-fail-5-67d33a16.json;67d33a16;four triple patterns, supply;0;0;0,0;0;5;30249;700;48546;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-with-sites-in-nuremberg.json;companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-4-67d33c85.json;67d33c85;two triple patterns, geo;1;1,0;1,0;1,0;4;20284;489;29089;llama-3.3-70b-instruct;False;False;1;0;0;0
sites-of-intel.json;sites-of-intel-llama-3-3-70b-instruct-state-success-4-67d33b15.json;67d33b15;one triple pattern;1;1,0;1,0;1,0;4;35930;556;34893;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-from-china.json;medium-size-companies-from-china-llama-3-3-70b-instruct-state-success-5-67d345ac.json;67d345ac;three triple patterns, geo;0;0;0,0;0,0;5;86236;515;50422;llama-3.3-70b-instruct;False;False;1;0;0;0
city-tsmc-has-its-headquarter-in.json;city-tsmc-has-its-headquarter-in-llama-3-3-70b-instruct-state-success-5-67d33dd4.json;67d33dd4;two triple patterns, geo;0;0;0,0;0,0;5;12500;571;42121;llama-3.3-70b-instruct;False;False;1;0;0;0
idms.json;idms-llama-3-3-70b-instruct-state-fail-4-67d33c27.json;67d33c27;one triple pattern;0;0;0,0;0;4;42631;670;47088;llama-3.3-70b-instruct;False;False;0;1;0;0
net-profit-of-companies-in-2022.json;net-profit-of-companies-in-2022-llama-3-3-70b-instruct-state-success-9-67d341e2.json;67d341e2;three triple patterns, keyfigure;0;0;0,0;0,0;9;71707;1449;98465;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-with-ceos-with-publications.json;companies-with-ceos-with-publications-llama-3-3-70b-instruct-state-success-8-67d34468.json;67d34468;four triple patterns, member;0;0;0,0;0;8;156005;1455;115714;llama-3.3-70b-instruct;False;False;1;0;0;0
company-that-pat-gelsinger-is-or-was-ceo-of.json;company-that-pat-gelsinger-is-or-was-ceo-of-llama-3-3-70b-instruct-state-success-5-67d3eacd.json;67d3eacd;three triple patterns;1;1,0;1,0;1,0;5;23890;578;34346;llama-3.3-70b-instruct;False;False;1;0;0;0
operating-income-of-companies-in-2021-given-in-new-taiwan-dollar.json;operating-income-of-companies-in-2021-given-in-new-taiwan-dollar-llama-3-3-70b-instruct-state-fail-5-67d33fc1.json;67d33fc1;four triple patterns, keyfigure;0;0;0,0;0;5;10032;613;36451;llama-3.3-70b-instruct;False;False;0;1;0;0
publications-of-pat-gelsinger-in-2005.json;publications-of-pat-gelsinger-in-2005-llama-3-3-70b-instruct-state-success-5-67d33ec4.json;67d33ec4;two triple patterns;1;1,0;1,0;1,0;5;11926;646;36733;llama-3.3-70b-instruct;False;False;1;0;0;0
german-companies.json;german-companies-llama-3-3-70b-instruct-state-success-8-67d33f80.json;67d33f80;two triple patterns, geo;0;0;0,0;0;8;74642;947;61551;llama-3.3-70b-instruct;False;False;1;0;0;0
chip-fabs-of-very-large-foundry-companies.json;chip-fabs-of-very-large-foundry-companies-llama-3-3-70b-instruct-state-success-5-67d33f15.json;67d33f15;four triple patterns;0;0;0,0;0,0;5;55396;777;50405;llama-3.3-70b-instruct;False;False;1;0;0;0
fabless-suppliers-of-tsmc.json;fabless-suppliers-of-tsmc-llama-3-3-70b-instruct-state-success-4-67d33d63.json;67d33d63;three triple patterns, supply;0;0;0,0;0;4;36042;564;37155;llama-3.3-70b-instruct;False;False;1;0;0;0
total-revenue-of-companies-offering-foundry-services.json;total-revenue-of-companies-offering-foundry-services-llama-3-3-70b-instruct-state-success-5-67d33f4b.json;67d33f4b;three triple patterns, keyfigure;0;0;0,0;0,0;5;45866;792;49590;llama-3.3-70b-instruct;False;False;1;0;0;0
german-companies-offering-design-services.json;german-companies-offering-design-services-llama-3-3-70b-instruct-state-success-5-67d345e2.json;67d345e2;three triple patterns, geo;1;1,0;1,0;1,0;5;60561;955;114807;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-very-large-companies.json;ceos-of-very-large-companies-llama-3-3-70b-instruct-state-success-4-67d341ba.json;67d341ba;four triple patterns, member;0;0,991869918699187;0,9838709677419355;1,0;4;56603;443;35075;llama-3.3-70b-instruct;False;False;1;0;0;0
operating-income-of-companies-in-2021.json;operating-income-of-companies-in-2021-llama-3-3-70b-instruct-state-fail-8-67d34506.json;67d34506;three triple patterns, keyfigure;0;0;0,0;0;8;28034;1319;77078;llama-3.3-70b-instruct;False;False;0;1;0;0
medium-size-customers-of-large-companies.json;medium-size-customers-of-large-companies-llama-3-3-70b-instruct-state-fail-4-67d3457a.json;67d3457a;four triple patterns, supply;0;0;0,0;0;4;22858;576;45436;llama-3.3-70b-instruct;False;False;0;1;0;0
assembly-test-sites-of-companies.json;assembly-test-sites-of-companies-llama-3-3-70b-instruct-state-success-4-67d340b5.json;67d340b5;two triple patterns;1;1,0;1,0;1,0;4;9895;880;56763;llama-3.3-70b-instruct;False;False;1;0;0;0
intel-s-capex.json;intel-s-capex-llama-3-3-70b-instruct-state-success-7-67d3441e.json;67d3441e;two triple patterns, keyfigure;0;0;0,0;0,0;7;85160;971;70923;llama-3.3-70b-instruct;False;False;1;0;0;0
fabless-companies.json;fabless-companies-llama-3-3-70b-instruct-state-success-4-67d342be.json;67d342be;one triple pattern;1;1,0;1,0;1,0;4;35855;527;36048;llama-3.3-70b-instruct;False;False;1;0;0;0
small-companies.json;small-companies-llama-3-3-70b-instruct-state-success-4-67d340f3.json;67d340f3;one triple pattern;1;1,0;1,0;1,0;4;22463;460;27865;llama-3.3-70b-instruct;False;False;1;0;0;0
capex-of-companies-in-2022-given-in-us-dollar.json;capex-of-companies-in-2022-given-in-us-dollar-llama-3-3-70b-instruct-state-success-7-67d3371d.json;67d3371d;four triple patterns, keyfigure;0;0;0,0;0,0;7;51634;1077;80063;llama-3.3-70b-instruct;False;False;1;0;0;0
number-of-employees-of-very-large-companies.json;number-of-employees-of-very-large-companies-llama-3-3-70b-instruct-state-fail-6-67d33a72.json;67d33a72;three triple patterns, keyfigure;0;0;0,0;0;6;21627;778;52982;llama-3.3-70b-instruct;False;False;0;1;0;0
chip-fabs-of-very-large-companies.json;chip-fabs-of-very-large-companies-llama-3-3-70b-instruct-state-success-4-67d3432f.json;67d3432f;three triple patterns;0;0,19999999999999998;0,1111111111111111;1,0;4;69758;442;41633;llama-3.3-70b-instruct;False;False;1;0;0;0
services-of-samsung.json;services-of-samsung-llama-3-3-70b-instruct-state-fail-5-67d33eec.json;67d33eec;one triple pattern;0;0;0,0;0;5;8937;663;38127;llama-3.3-70b-instruct;False;False;0;1;0;0
services-offered-by-german-companies.json;services-offered-by-german-companies-llama-3-3-70b-instruct-state-success-6-67d33311.json;67d33311;three triple patterns, geo;0;0,1402439024390244;1,0;0,07540983606557378;6;12747;1031;56745;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-with-publications.json;ceos-with-publications-llama-3-3-70b-instruct-state-success-4-67d34042.json;67d34042;three triple patterns, member;1;1,0;1,0;1,0;4;49792;397;29611;llama-3.3-70b-instruct;False;False;1;0;0;0
suppliers-of-tsmc-that-offer-design-services.json;suppliers-of-tsmc-that-offer-design-services-llama-3-3-70b-instruct-state-fail-10-67d33e01.json;67d33e01;three triple patterns, supply;0;0,01948051948051948;1,0;0,009836065573770493;10;130006;1478;104566;llama-3.3-70b-instruct;False;False;0;1;0;0
taiwanese-companies-that-supply-intel.json;taiwanese-companies-that-supply-intel-llama-3-3-70b-instruct-state-success-10-67d33391.json;67d33391;four triple patterns, supply, geo;0;0;0,0;0;10;122671;1272;102803;llama-3.3-70b-instruct;False;False;1;0;0;0
company-type-of-asml.json;company-type-of-asml-llama-3-3-70b-instruct-state-success-4-67d33afd.json;67d33afd;one triple pattern;0,0;0,0;0,0;0,0;4;13666;352;20957;llama-3.3-70b-instruct;False;True;1;0;0;0
size-of-siltronic.json;size-of-siltronic-llama-3-3-70b-instruct-state-success-4-67d33e6d.json;67d33e6d;one triple pattern;0;0;0,0;0,0;4;16138;472;31804;llama-3.3-70b-instruct;False;False;1;0;0;0
assembly-test-sites-of-intel.json;assembly-test-sites-of-intel-llama-3-3-70b-instruct-state-success-5-67d33e92.json;67d33e92;two triple patterns;0;0,5714285714285715;1,0;0,4;5;9836;823;46705;llama-3.3-70b-instruct;False;False;1;0;0;0
types-of-sites.json;types-of-sites-llama-3-3-70b-instruct-state-success-5-67d34556.json;67d34556;one triple pattern;0;0;0,0;0,0;5;10118;527;31585;llama-3.3-70b-instruct;False;False;1;0;0;0
potential-services-of-companies.json;potential-services-of-companies-llama-3-3-70b-instruct-state-success-4-67d33d4c.json;67d33d4c;one triple pattern;1;1,0;1,0;1,0;4;5980;339;20762;llama-3.3-70b-instruct;False;False;1;0;0;0
idms-with-sites-in-nuremberg.json;idms-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-5-67d33b41.json;67d33b41;three triple patterns, geo;1;1,0;1,0;1,0;5;54546;739;91707;llama-3.3-70b-instruct;False;False;1;0;0;0
fabless-customers-of-tsmc.json;fabless-customers-of-tsmc-llama-3-3-70b-instruct-state-fail-4-67d332e9.json;67d332e9;three triple patterns, supply;0;0;0,0;0;4;23360;504;29738;llama-3.3-70b-instruct;False;False;0;1;0;0
ceo-publications-in-2005.json;ceo-publications-in-2005-llama-3-3-70b-instruct-state-fail-6-67d33aad.json;67d33aad;four triple patterns, member;0;0;0,0;0;6;98431;1004;71680;llama-3.3-70b-instruct;False;False;0;1;0;0
customers-of-asml.json;customers-of-asml-llama-3-3-70b-instruct-state-success-4-67d3377f.json;67d3377f;two triple patterns, supply;0;0;0,0;0,0;4;12397;443;32006;llama-3.3-70b-instruct;False;False;1;0;0;0
cities-that-intel-has-sites-in.json;cities-that-intel-has-sites-in-llama-3-3-70b-instruct-state-success-5-67d3407d.json;67d3407d;two triple patterns, geo;1;1,0;1,0;1,0;5;52177;841;55207;llama-3.3-70b-instruct;False;False;1;0;0;0
assembly-test-sites.json;assembly-test-sites-llama-3-3-70b-instruct-state-success-4-67d33c59.json;67d33c59;one triple pattern;1;1,0;1,0;1,0;4;6262;430;41404;llama-3.3-70b-instruct;False;False;1;0;0;0
suppliers-of-siltronic.json;suppliers-of-siltronic-llama-3-3-70b-instruct-state-success-6-67d342e6.json;67d342e6;two triple patterns, supply;0;0;0,0;0;6;14896;1030;72074;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-from-nuremberg.json;companies-from-nuremberg-llama-3-3-70b-instruct-state-success-4-67d33fea.json;67d33fea;two triple patterns, geo;0;0;0,0;0,0;4;5616;447;26261;llama-3.3-70b-instruct;False;False;1;0;0;0
publications-of-pat-gelsinger.json;publications-of-pat-gelsinger-llama-3-3-70b-instruct-state-success-4-67d34063.json;67d34063;one triple pattern;1;1,0;1,0;1,0;4;7026;414;24614;llama-3.3-70b-instruct;False;False;1;0;0;0
bavarian-organisations.json;bavarian-organisations-llama-3-3-70b-instruct-state-fail-6-67d33350.json;67d33350;three triple patterns, geo;0;0;0,0;0;6;16935;927;55806;llama-3.3-70b-instruct;False;False;0;1;0;0
total-equity-of-foundry-companies.json;total-equity-of-foundry-companies-llama-3-3-70b-instruct-state-success-5-67d33437.json;67d33437;three triple patterns, keyfigure;0;0;0,0;0,0;5;27736;631;44208;llama-3.3-70b-instruct;False;False;1;0;0;0
large-equipment-suppliers-of-tsmc.json;large-equipment-suppliers-of-tsmc-llama-3-3-70b-instruct-state-fail-5-67d33923.json;67d33923;four triple patterns, supply;0;0;0,0;0;5;13951;1002;67270;llama-3.3-70b-instruct;False;False;0;1;0;0
intel-s-net-profit.json;intel-s-net-profit-llama-3-3-70b-instruct-state-success-9-67d338bf.json;67d338bf;two triple patterns, keyfigure;0;0;0,0;0,0;9;120224;1126;89084;llama-3.3-70b-instruct;False;False;1;0;0;0
countries-where-intel-has-sites.json;countries-where-intel-has-sites-llama-3-3-70b-instruct-state-success-8-67d34248.json;67d34248;three triple patterns, geo;0;0;0,0;0,0;8;123324;1690;115130;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-idms.json;ceos-of-idms-llama-3-3-70b-instruct-state-fail-9-67d337a1.json;67d337a1;four triple patterns, member;0;0;0,0;0;9;277499;1925;197420;llama-3.3-70b-instruct;False;False;0;1;0;0
total-equity-of-companies-given-in-new-taiwan-dollar.json;total-equity-of-companies-given-in-new-taiwan-dollar-llama-3-3-70b-instruct-state-fail-9-67d3386f.json;67d3386f;three triple patterns, keyfigure;0;0;0,0;0;9;61461;928;66148;llama-3.3-70b-instruct;False;False;0;1;0;0
