gold_file;pred_file;pred_id;subjects;em;f1;recall;precision;iteration;tokens_in;tokens_out;elapsed_time;model;sparql_parsing_error;sparql_not_found;state_success;state_fail;state_init;state_unknown
total-assets-of-fabless-companies.json;total-assets-of-fabless-companies-llama-3-3-70b-instruct-state-fail-7-67d20e1b.json;67d20e1b;three triple patterns, keyfigure;0;0;0,0;0;7;55542;1171;114332;llama-3.3-70b-instruct;False;False;0;1;0;0
capex-of-companies-offering-foundry-services.json;capex-of-companies-offering-foundry-services-llama-3-3-70b-instruct-state-success-7-67d20b6d.json;67d20b6d;three triple patterns, keyfigure;0;0;0,0;0,0;7;64353;1055;93021;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-with-sites-in-nuremberg.json;medium-size-companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-5-67d217d0.json;67d217d0;three triple patterns, geo;1;1,0;1,0;1,0;5;22735;846;87530;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-offering-design-services.json;companies-offering-design-services-llama-3-3-70b-instruct-state-success-4-67d215aa.json;67d215aa;one triple pattern;1;1,0;1,0;1,0;4;14971;467;61110;llama-3.3-70b-instruct;False;False;1;0;0;0
small-fabless-companies.json;small-fabless-companies-llama-3-3-70b-instruct-state-success-4-67d2082a.json;67d2082a;two triple patterns;1;1,0;1,0;1,0;4;38279;407;36266;llama-3.3-70b-instruct;False;False;1;0;0;0
large-suppliers-of-tsmc.json;large-suppliers-of-tsmc-llama-3-3-70b-instruct-state-success-5-67d2063b.json;67d2063b;three triple patterns, supply;0;0;0,0;0,0;5;13863;833;59473;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-with-sites-in-ireland.json;companies-with-sites-in-ireland-llama-3-3-70b-instruct-state-success-4-67d20dfc.json;67d20dfc;two triple patterns, geo;1;1,0;1,0;1,0;4;9661;405;27822;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-suppliers-of-large-companies.json;medium-size-suppliers-of-large-companies-llama-3-3-70b-instruct-state-success-4-67d21b28.json;67d21b28;four triple patterns, supply;0;0,02531645569620253;1,0;0,01282051282051282;4;23607;542;56804;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-with-sites-in-nuremberg.json;companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-5-67d20db5.json;67d20db5;two triple patterns, geo;0;0,6666666666666666;1,0;0,5;5;13363;861;69430;llama-3.3-70b-instruct;False;False;1;0;0;0
sites-of-intel.json;sites-of-intel-llama-3-3-70b-instruct-state-success-4-67d21243.json;67d21243;one triple pattern;1;1,0;1,0;1,0;4;36151;456;51325;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-from-china.json;medium-size-companies-from-china-llama-3-3-70b-instruct-state-fail-4-67d20c4e.json;67d20c4e;three triple patterns, geo;0;0;0,0;0;4;64018;643;60572;llama-3.3-70b-instruct;False;False;0;1;0;0
city-tsmc-has-its-headquarter-in.json;city-tsmc-has-its-headquarter-in-llama-3-3-70b-instruct-state-success-7-67d212eb.json;67d212eb;two triple patterns, geo;0;0;0,0;0,0;7;36021;506;55401;llama-3.3-70b-instruct;False;False;1;0;0;0
idms.json;idms-llama-3-3-70b-instruct-state-success-5-67d211c7.json;67d211c7;one triple pattern;1;1,0;1,0;1,0;5;12415;866;59766;llama-3.3-70b-instruct;False;False;1;0;0;0
net-profit-of-companies-in-2022.json;net-profit-of-companies-in-2022-llama-3-3-70b-instruct-state-success-7-67d20a9e.json;67d20a9e;three triple patterns, keyfigure;1;1,0;1,0;1,0;7;54681;1069;86193;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-with-ceos-with-publications.json;companies-with-ceos-with-publications-llama-3-3-70b-instruct-state-fail-7-67d21985.json;67d21985;four triple patterns, member;0;0;0,0;0,0;7;128866;1369;184778;llama-3.3-70b-instruct;False;False;0;1;0;0
company-that-pat-gelsinger-is-or-was-ceo-of.json;company-that-pat-gelsinger-is-or-was-ceo-of-llama-3-3-70b-instruct-state-success-5-67d20712.json;67d20712;three triple patterns;1;1,0;1,0;1,0;5;39629;450;34732;llama-3.3-70b-instruct;False;False;1;0;0;0
operating-income-of-companies-in-2021-given-in-new-taiwan-dollar.json;operating-income-of-companies-in-2021-given-in-new-taiwan-dollar-llama-3-3-70b-instruct-state-fail-6-67d2166c.json;67d2166c;four triple patterns, keyfigure;0;0;0,0;0;6;71010;869;93429;llama-3.3-70b-instruct;False;False;0;1;0;0
publications-of-pat-gelsinger-in-2005.json;publications-of-pat-gelsinger-in-2005-llama-3-3-70b-instruct-state-success-4-67d206f4.json;67d206f4;two triple patterns;1;1,0;1,0;1,0;4;10013;423;26536;llama-3.3-70b-instruct;False;False;1;0;0;0
german-companies.json;german-companies-llama-3-3-70b-instruct-state-success-4-67d206ab.json;67d206ab;two triple patterns, geo;0;0;0,0;0,0;4;25975;491;40250;llama-3.3-70b-instruct;False;False;1;0;0;0
chip-fabs-of-very-large-foundry-companies.json;chip-fabs-of-very-large-foundry-companies-llama-3-3-70b-instruct-state-fail-6-67d20937.json;67d20937;four triple patterns;0;0;0,0;0;6;102099;911;112765;llama-3.3-70b-instruct;False;False;0;1;0;0
fabless-suppliers-of-tsmc.json;fabless-suppliers-of-tsmc-llama-3-3-70b-instruct-state-fail-8-67d20cea.json;67d20cea;three triple patterns, supply;0;0;0,0;0;8;75141;1324;119451;llama-3.3-70b-instruct;False;False;0;1;0;0
total-revenue-of-companies-offering-foundry-services.json;total-revenue-of-companies-offering-foundry-services-llama-3-3-70b-instruct-state-fail-10-67d20fb5.json;67d20fb5;three triple patterns, keyfigure;0;0;0,0;0;10;150954;1364;125051;llama-3.3-70b-instruct;False;False;0;1;0;0
german-companies-offering-design-services.json;german-companies-offering-design-services-llama-3-3-70b-instruct-state-fail-7-67d20efb.json;67d20efb;three triple patterns, geo;0;0;0,0;0;7;80041;1398;124344;llama-3.3-70b-instruct;False;False;0;1;0;0
ceos-of-very-large-companies.json;ceos-of-very-large-companies-llama-3-3-70b-instruct-state-success-5-67d21b64.json;67d21b64;four triple patterns, member;0;0,991869918699187;0,9838709677419355;1,0;5;85750;829;95950;llama-3.3-70b-instruct;False;False;1;0;0;0
operating-income-of-companies-in-2021.json;operating-income-of-companies-in-2021-llama-3-3-70b-instruct-state-fail-7-67d20d65.json;67d20d65;three triple patterns, keyfigure;0;0;0,0;0;7;51145;973;76863;llama-3.3-70b-instruct;False;False;0;1;0;0
medium-size-customers-of-large-companies.json;medium-size-customers-of-large-companies-llama-3-3-70b-instruct-state-success-5-67d215ea.json;67d215ea;four triple patterns, supply;0;0,008620689655172414;1,0;0,004329004329004329;5;32074;646;74856;llama-3.3-70b-instruct;False;False;1;0;0;0
assembly-test-sites-of-companies.json;assembly-test-sites-of-companies-llama-3-3-70b-instruct-state-success-5-67d20851.json;67d20851;two triple patterns;1;1,0;1,0;1,0;5;32744;845;55155;llama-3.3-70b-instruct;False;False;1;0;0;0
intel-s-capex.json;intel-s-capex-llama-3-3-70b-instruct-state-success-5-67d21aac.json;67d21aac;two triple patterns, keyfigure;0;0;0,0;0,0;5;52175;1183;122661;llama-3.3-70b-instruct;False;False;1;0;0;0
fabless-companies.json;fabless-companies-llama-3-3-70b-instruct-state-success-4-67d218e4.json;67d218e4;one triple pattern;1;1,0;1,0;1,0;4;35757;485;60923;llama-3.3-70b-instruct;False;False;1;0;0;0
small-companies.json;small-companies-llama-3-3-70b-instruct-state-success-4-67d213b6.json;67d213b6;one triple pattern;1;1,0;1,0;1,0;4;23686;398;31787;llama-3.3-70b-instruct;False;False;1;0;0;0
capex-of-companies-in-2022-given-in-us-dollar.json;capex-of-companies-in-2022-given-in-us-dollar-llama-3-3-70b-instruct-state-fail-7-67d20c8d.json;67d20c8d;four triple patterns, keyfigure;0;0;0,0;0;7;81713;995;87920;llama-3.3-70b-instruct;False;False;0;1;0;0
number-of-employees-of-very-large-companies.json;number-of-employees-of-very-large-companies-llama-3-3-70b-instruct-state-fail-8-67d21452.json;67d21452;three triple patterns, keyfigure;0;0;0,0;0;8;38222;913;116638;llama-3.3-70b-instruct;False;False;0;1;0;0
chip-fabs-of-very-large-companies.json;chip-fabs-of-very-large-companies-llama-3-3-70b-instruct-state-success-4-67d20bcd.json;67d20bcd;three triple patterns;1;1,0;1,0;1,0;4;21295;465;41471;llama-3.3-70b-instruct;False;False;1;0;0;0
services-of-samsung.json;services-of-samsung-llama-3-3-70b-instruct-state-success-5-67d20737.json;67d20737;one triple pattern;1;1,0;1,0;1,0;5;10406;761;54274;llama-3.3-70b-instruct;False;False;1;0;0;0
services-offered-by-german-companies.json;services-offered-by-german-companies-llama-3-3-70b-instruct-state-fail-7-67d213d8.json;67d213d8;three triple patterns, geo;0;0;0,0;0,0;7;62934;1067;91769;llama-3.3-70b-instruct;False;False;0;1;0;0
ceos-with-publications.json;ceos-with-publications-llama-3-3-70b-instruct-state-success-5-67d21923.json;67d21923;three triple patterns, member;1;1,0;1,0;1,0;5;74653;596;94824;llama-3.3-70b-instruct;False;False;1;0;0;0
suppliers-of-tsmc-that-offer-design-services.json;suppliers-of-tsmc-that-offer-design-services-llama-3-3-70b-instruct-state-fail-8-67d2182b.json;67d2182b;three triple patterns, supply;0;0;0,0;0;8;58449;1713;181317;llama-3.3-70b-instruct;False;False;0;1;0;0
taiwanese-companies-that-supply-intel.json;taiwanese-companies-that-supply-intel-llama-3-3-70b-instruct-state-success-6-67d21bd7.json;67d21bd7;four triple patterns, supply, geo;0;0;0,0;0;6;96217;1018;112142;llama-3.3-70b-instruct;False;False;1;0;0;0
company-type-of-asml.json;company-type-of-asml-llama-3-3-70b-instruct-state-success-5-67d21637.json;67d21637;one triple pattern;1;1,0;1,0;1,0;5;23340;531;50666;llama-3.3-70b-instruct;False;False;1;0;0;0
size-of-siltronic.json;size-of-siltronic-llama-3-3-70b-instruct-state-success-6-67d209aa.json;67d209aa;one triple pattern;0;0;0,0;0,0;6;24678;764;55362;llama-3.3-70b-instruct;False;False;1;0;0;0
assembly-test-sites-of-intel.json;assembly-test-sites-of-intel-llama-3-3-70b-instruct-state-success-6-67d207eb.json;67d207eb;two triple patterns;0;0,5714285714285715;1,0;0,4;6;70190;758;60430;llama-3.3-70b-instruct;False;False;1;0;0;0
types-of-sites.json;types-of-sites-llama-3-3-70b-instruct-state-success-4-67d207c2.json;67d207c2;one triple pattern;1;1,0;1,0;1,0;4;7552;593;37995;llama-3.3-70b-instruct;False;False;1;0;0;0
potential-services-of-companies.json;potential-services-of-companies-llama-3-3-70b-instruct-state-success-5-67d2079d.json;67d2079d;one triple pattern;0;0,03225806451612903;1,0;0,01639344262295082;5;11677;569;34720;llama-3.3-70b-instruct;False;False;1;0;0;0
idms-with-sites-in-nuremberg.json;idms-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-8-67d21143.json;67d21143;three triple patterns, geo;1;1,0;1,0;1,0;8;112801;1487;129320;llama-3.3-70b-instruct;False;False;1;0;0;0
fabless-customers-of-tsmc.json;fabless-customers-of-tsmc-llama-3-3-70b-instruct-state-success-8-67d21034.json;67d21034;three triple patterns, supply;0;0,28169014084507044;1,0;0,16393442622950818;8;292348;2149;268479;llama-3.3-70b-instruct;False;False;1;0;0;0
ceo-publications-in-2005.json;ceo-publications-in-2005-llama-3-3-70b-instruct-state-fail-4-67d20a61.json;67d20a61;four triple patterns, member;0;0;0,0;0;4;50774;569;56860;llama-3.3-70b-instruct;False;False;0;1;0;0
customers-of-asml.json;customers-of-asml-llama-3-3-70b-instruct-state-success-5-67d2067f.json;67d2067f;two triple patterns, supply;0;0;0,0;0,0;5;21041;606;42710;llama-3.3-70b-instruct;False;False;1;0;0;0
cities-that-intel-has-sites-in.json;cities-that-intel-has-sites-in-llama-3-3-70b-instruct-state-success-6-67d20891.json;67d20891;two triple patterns, geo;0;0;0,0;0,0;6;73900;1111;113541;llama-3.3-70b-instruct;False;False;1;0;0;0
assembly-test-sites.json;assembly-test-sites-llama-3-3-70b-instruct-state-success-4-67d21205.json;67d21205;one triple pattern;0;0,4685138539042821;1,0;0,3059210526315789;4;8269;519;59545;llama-3.3-70b-instruct;False;False;1;0;0;0
suppliers-of-siltronic.json;suppliers-of-siltronic-llama-3-3-70b-instruct-state-success-4-67d20a18.json;67d20a18;two triple patterns, supply;0;0;0,0;0,0;4;9634;427;31360;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-from-nuremberg.json;companies-from-nuremberg-llama-3-3-70b-instruct-state-success-4-67d20a39.json;67d20a39;two triple patterns, geo;1;1,0;1,0;1,0;4;8068;569;37849;llama-3.3-70b-instruct;False;False;1;0;0;0
publications-of-pat-gelsinger.json;publications-of-pat-gelsinger-llama-3-3-70b-instruct-state-success-4-67d20c32.json;67d20c32;one triple pattern;1;1,0;1,0;1,0;4;9100;352;26390;llama-3.3-70b-instruct;False;False;1;0;0;0
bavarian-organisations.json;bavarian-organisations-llama-3-3-70b-instruct-state-fail-5-67d209e5.json;67d209e5;three triple patterns, geo;0;0;0,0;0;5;13778;713;47970;llama-3.3-70b-instruct;False;False;0;1;0;0
total-equity-of-foundry-companies.json;total-equity-of-foundry-companies-llama-3-3-70b-instruct-state-success-4-67d206d6.json;67d206d6;three triple patterns, keyfigure;0;0;0,0;0,0;4;10317;488;28845;llama-3.3-70b-instruct;False;False;1;0;0;0
large-equipment-suppliers-of-tsmc.json;large-equipment-suppliers-of-tsmc-llama-3-3-70b-instruct-state-fail-6-67d21a41.json;67d21a41;four triple patterns, supply;0;0;0,0;0;6;23548;1061;104591;llama-3.3-70b-instruct;False;False;0;1;0;0
intel-s-net-profit.json;intel-s-net-profit-llama-3-3-70b-instruct-state-fail-9-67d21328.json;67d21328;two triple patterns, keyfigure;0;0;0,0;0;9;120820;1365;139125;llama-3.3-70b-instruct;False;False;0;1;0;0
countries-where-intel-has-sites.json;countries-where-intel-has-sites-llama-3-3-70b-instruct-state-success-5-67d2127a.json;67d2127a;three triple patterns, geo;0;0,8235294117647058;0,7;1,0;5;60875;884;110188;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-idms.json;ceos-of-idms-llama-3-3-70b-instruct-state-fail-5-67d20e90.json;67d20e90;four triple patterns, member;0;0;0,0;0;5;118378;723;104277;llama-3.3-70b-instruct;False;False;0;1;0;0
total-equity-of-companies-given-in-new-taiwan-dollar.json;total-equity-of-companies-given-in-new-taiwan-dollar-llama-3-3-70b-instruct-state-fail-7-67d21721.json;67d21721;three triple patterns, keyfigure;0;0;0,0;0;7;117946;1449;172265;llama-3.3-70b-instruct;False;False;0;1;0;0
